Country Name,Country Code,Series Code,2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016]
Marshall Islands,MHL,IT.NET.USER.P2,3.95,4.6,5.6,7,10,12.5,14,16.8,19.2824418,
Marshall Islands,MHL,SP.DYN.LE00.IN,,,,,,,,,,
Marshall Islands,MHL,TG.VAL.TOTL.GD.ZS,78.4214429,78.61290077,82.42089352,110.6516357,104.300056,133.3592413,132.4709132,115.0664426,105.8893578,
Marshall Islands,MHL,MS.MIL.XPND.GD.ZS,,,,,,,,,,
Marshall Islands,MHL,IT.CEL.SETS.P2,,,,,,,,29.37163647,29.24914611,
Marshall Islands,MHL,SH.DYN.MORT,39.7,39.5,39.3,39.1,38.8,38.3,37.8,37,36,
Marshall Islands,MHL,TT.PRI.MRCH.XD.WD,107.0649517,106.6522893,99.81847292,99.55206853,100.0449499,99.23029931,107.3115472,108.3299502,108.3892399,
Marshall Islands,MHL,SM.POP.NETM,,,,,,,,,,
Marshall Islands,MHL,DT.ODA.ALLD.CD,52120000,53220000,58700000,32310000,82590000,84010000,93910000,55760000,,
Marshall Islands,MHL,IQ.SCI.OVRL,36.66666667,41.11111111,41.11111111,41.11111111,46.66666667,53.33333333,53.33333333,46.66666667,37.77776667,28.8889
Marshall Islands,MHL,BX.TRF.PWKR.CD.DT,25141959.52,23064845.28,23586551.16,22214933.55,22145271.41,23236798.2,24555434.91,26081549.3,26863791.59,
Marshall Islands,MHL,EN.POP.DNST,289.6444444,290.1166667,290.6722222,291.2666667,291.8944444,292.5722222,293.2555556,293.8777778,294.4055556,
Marshall Islands,MHL,SP.POP.GROW,0.107469113,0.162902381,0.191310728,0.204297964,0.215301744,0.231930449,0.233288236,0.211952693,0.179429839,
Marshall Islands,MHL,SP.POP.TOTL,52136,52221,52321,52428,52541,52663,52786,52898,52993,
Marshall Islands,MHL,SI.POV.DDAY,,,,,,,,,,
Marshall Islands,MHL,SI.POV.NAHC,,,,,,,,,,
Marshall Islands,MHL,SH.DYN.AIDS.ZS,,,,,,,,,,
Marshall Islands,MHL,SH.STA.MALN.ZS,,,,,,,,,,
Marshall Islands,MHL,SE.PRM.CMPT.ZS,116.9756088,114.3263779,109.1237564,,99.75409698,,,,,
Marshall Islands,MHL,GC.REV.XGRT.GD.ZS,,,,,,,,,,
Marshall Islands,MHL,SE.ENR.PRSC.FM.ZS,0.990170002,1.031820059,1.013290048,,,,,,,
Marshall Islands,MHL,NV.SRV.TETC.ZS,76.93875488,75.60694835,75.15578368,72.2650825,71.15457003,66.64465324,67.64761925,72.72423218,74.43218587,
Marshall Islands,MHL,AG.SRF.TOTL.K2,180,180,180,180,180,180,180,180,180,
Marshall Islands,MHL,GC.TAX.TOTL.GD.ZS,,,,,,,,,,
Marshall Islands,MHL,ER.PTD.TOTL.ZS,,,,,,,,0.19,,
Marshall Islands,MHL,IC.REG.DURS,17,17,17,17,17,17,17,17,17,17
Marshall Islands,MHL,DT.TDS.DECT.EX.ZS,,,,,,,,,,
Marshall Islands,MHL,SP.URB.GROW,0.523804226,0.569786651,0.590767961,0.600666828,0.599737914,0.612011607,0.605663471,0.578528073,0.536264106,
Mauritania,MRT,SP.ADO.TFRT,87.57,86.5236,85.4772,84.4308,83.3844,82.338,80.8598,79.3816,77.9034,
Mauritania,MRT,NV.AGR.TOTL.ZS,25.57429647,25.19351773,25.77895489,21.65239908,18.2614408,19.74637154,19.71332046,20.7783056,,
Mauritania,MRT,ER.H2O.FWTL.ZS,337.5,,,,,,,337.5,,
Mauritania,MRT,SH.STA.BRTC.ZS,60.9,,,,65.1,,,,,
Mauritania,MRT,EN.ATM.CO2E.PC,0.55418962,0.567036613,0.606292764,0.622840675,0.650124171,0.702902014,0.683653507,,,
Mauritania,MRT,SP.DYN.CONU.ZS,9.3,,,,11.4,,,,,
Mauritania,MRT,FS.AST.DOMS.GD.ZS,35.14268728,39.56595417,43.71417651,38.92638735,34.61873527,29.5711575,,,,
Mauritania,MRT,EG.USE.ELEC.KH.PC,,,,,,,,,,
Mauritania,MRT,EG.USE.PCAP.KG.OE,,,,,,,,,,
Mauritania,MRT,NE.EXP.GNFS.ZS,44.87295931,45.94791342,40.94227984,50.74469613,56.13291328,53.02395123,49.8263938,37.68302951,,
Mauritania,MRT,DT.DOD.DECT.CD,1719436000,2000565000,2288781000,2683433000,2814577000,3308464000,3528686000,3517953000,3690589000,
Mauritania,MRT,SP.DYN.TFRT.IN,5.002,4.947,4.891,4.835,4.778,4.721,4.662,4.603,,
Mauritania,MRT,BX.KLT.DINV.CD.WD,139372822.3,342770662,-3072044.396,130528391.3,588749564.2,1386098851,1126004760,502589833.8,501726765.7,
Mauritania,MRT,AG.LND.FRST.K2,2570,2520,2470,2420,2385,2350,2315,2280,2245,
Mauritania,MRT,NY.GDP.MKTP.CD,3356757497,4031047704,3662281668,4337791531,5166340391,5231255478,5645739652,5442297174,,
Mauritania,MRT,NY.GDP.MKTP.KD.ZG,2.817836772,1.079967167,-1.042081704,4.773697175,4.704066531,5.795078172,6.090258729,4.206214056,,
Mauritania,MRT,NY.GNP.PCAP.CD,920,1060,1090,1140,1210,1330,1420,1370,,
Mauritania,MRT,NY.GNP.PCAP.PP.CD,3180,3230,3200,3210,3300,3450,3620,3710,,
Mauritania,MRT,NY.GNP.ATLS.CD,3072044571,3607490739,3813419564,4090711345,4451907830,5031422895,5516102589,5446260907,,
Mauritania,MRT,NY.GNP.MKTP.PP.CD,10568620846,11030772280,11218061963,11543975714,12158411114,13014624024,14036688315,14727436594,,
Mauritania,MRT,NE.GDI.TOTL.ZS,31.75214946,41.67905112,34.85517397,39.19273037,43.42876697,58.8261224,56.02060866,56.79566087,,
Mauritania,MRT,SE.PRM.ENRR,94.29486084,90.03250122,95.1592865,96.29503632,95.0072937,95.86981964,96.26986694,97.97109985,,
Mauritania,MRT,SE.SEC.ENRR,,18.82465935,20.13146019,20.32847977,22.38331032,26.62367058,29.36722946,29.9353199,,
Mauritania,MRT,TX.VAL.TECH.MF.ZS,,,,,,,,,,
Mauritania,MRT,SH.IMM.MEAS,67,65,59,67,67,75,80,84,70,
Mauritania,MRT,NE.IMP.GNFS.ZS,58.13393991,67.04050889,56.75960833,61.17551042,62.48701245,79.46993449,72.04079274,66.03413901,,
Mauritania,MRT,SH.STA.ACSN,32,33.2,34.4,35.7,36.9,38.2,39.5,39.7,40,
Mauritania,MRT,SH.H2O.SAFE.ZS,50.7,51.9,53.1,54.3,55.5,56.7,57.9,57.9,57.9,
Mauritania,MRT,SI.DST.FRST.20,,6.69,,,,,,7.55,,
Mauritania,MRT,NV.IND.TOTL.ZS,39.60041565,39.44739284,35.34409342,41.62605428,48.392671,44.00636165,45.21010032,39.24778442,,
Mauritania,MRT,NY.GDP.DEFL.KD.ZG,3.365513974,9.439622077,1.121312586,18.87756591,15.90373791,0.987753375,3.012686366,-7.091515911,,
Mauritania,MRT,IT.NET.USER.P2,1.433613196,1.87,2.28,4,4.5,5,6.2,10.7,15.19912669,
Mauritania,MRT,SP.DYN.LE00.IN,61.13973171,61.41773171,61.71073171,62.00617073,62.2924878,62.56017073,62.80270732,63.01658537,,
Mauritania,MRT,TG.VAL.TOTL.GD.ZS,85.97582645,92.50200626,78.1452728,92.4156906,100.9695375,110.2978056,100.890235,84.18687649,,
Mauritania,MRT,MS.MIL.XPND.GD.ZS,,3.059333958,3.13532417,,,2.720186635,2.557094266,2.670719117,,
Mauritania,MRT,IT.CEL.SETS.P2,42.46099968,61.11751406,62.06488083,76.9112489,89.52144655,106.0413193,102.5274559,94.19928487,89.32065985,
Mauritania,MRT,SH.DYN.MORT,105.5,103,100.4,97.8,95.4,92.7,90.2,87.5,84.7,
Mauritania,MRT,TT.PRI.MRCH.XD.WD,127.9021348,150.0876587,136.0194288,171.355581,166.5160152,151.1965166,158.2613045,141.1938942,128.1166193,
Mauritania,MRT,SM.POP.NETM,-20000,,,,,-20000,,,,
Mauritania,MRT,DT.ODA.ALLD.CD,347230000,452160000,373470000,370450000,380690000,408120000,293440000,257140000,,
Mauritania,MRT,IQ.SCI.OVRL,61.11111111,57.77777778,65.55555556,62.22222222,63.33333333,56.66666667,60,58.88888889,66.6667,58.88893333
Mauritania,MRT,BX.TRF.PWKR.CD.DT,,,,,,,,,,
Mauritania,MRT,EN.POP.DNST,3.229150092,3.312847579,3.397620064,3.484428059,3.573514117,3.664564859,3.757333851,3.851387407,3.946409236,
Mauritania,MRT,SP.POP.GROW,2.634014717,2.558914216,2.526708994,2.522871021,2.524554247,2.516014143,2.500002419,2.472382509,2.437266267,
Mauritania,MRT,SP.POP.TOTL,3328285,3414552,3501927,3591400,3683221,3777067,3872684,3969625,4067564,
Mauritania,MRT,SI.POV.DDAY,,10.79,,,,,,5.93,,
Mauritania,MRT,SI.POV.NAHC,,42,,,,,,,,
Mauritania,MRT,SH.DYN.AIDS.ZS,0.8,0.8,0.8,0.7,0.7,0.7,0.6,0.6,0.6,
Mauritania,MRT,SH.STA.MALN.ZS,23.20000076,15.89999962,,,24.39999962,19.5,,,,
Mauritania,MRT,SE.PRM.CMPT.ZS,54.70838928,,67.01679993,,,68.12068176,70.26368713,67.50243378,,
Mauritania,MRT,GC.REV.XGRT.GD.ZS,,,,,,,,,,
Mauritania,MRT,SE.ENR.PRSC.FM.ZS,,1.014989972,1.009660006,1.010480046,1.012429953,1.004230022,1.021800041,1.021239996,,
Mauritania,MRT,NV.SRV.TETC.ZS,34.82528788,35.35908943,38.87695168,36.72154663,33.3458882,36.24726681,35.07657922,39.97390998,,
Mauritania,MRT,AG.SRF.TOTL.K2,1030700,1030700,1030700,1030700,1030700,1030700,1030700,1030700,1030700,
Mauritania,MRT,GC.TAX.TOTL.GD.ZS,,,,,,,,,,
Mauritania,MRT,ER.PTD.TOTL.ZS,,,,,,,,1.38,,
Mauritania,MRT,IC.REG.DURS,50,19,19,19,19,19,19,8,8,8
Mauritania,MRT,DT.TDS.DECT.EX.ZS,7.453930789,3.081173095,4.745094455,4.889081606,3.897358732,4.910750899,5.581494267,9.863889854,12.61254318,
Mauritania,MRT,SP.URB.GROW,3.972755135,3.852930079,3.779140007,3.733360973,3.692718206,3.646504722,3.590579646,3.522501813,3.45143642,
Mauritius,MUS,SP.ADO.TFRT,34.868,33.7262,32.5844,31.4426,30.3008,29.159,28.8782,28.5974,28.3166,
Mauritius,MUS,NV.AGR.TOTL.ZS,4.927160265,4.577301988,4.337648506,4.093065693,4.18499267,4.14588176,3.820564179,3.67171247,3.495806464,
Mauritius,MUS,ER.H2O.FWTL.ZS,26.35405307,,,,,,,26.35405307,,
Mauritius,MUS,SH.STA.BRTC.ZS,,,,,,,,,,
Mauritius,MUS,EN.ATM.CO2E.PC,2.97588958,3.029991456,2.963163435,3.132082534,3.129998786,3.241044939,2.960046971,,,
Mauritius,MUS,SP.DYN.CONU.ZS,,,,,,,,,,
Mauritius,MUS,FS.AST.DOMS.GD.ZS,94.89798234,104.1666906,96.48938932,100.2915305,103.2224794,111.5153563,120.3485951,113.9631127,116.3918528,
Mauritius,MUS,EG.USE.ELEC.KH.PC,1816.671103,1881.649775,1907.12257,1995.361484,2025.704166,2075.035712,2148.328411,,,
Mauritius,MUS,EG.USE.PCAP.KG.OE,1007.574841,1027.174206,999.4869447,1053.452495,1053.50989,1067.780253,1094.72587,,,
Mauritius,MUS,NE.EXP.GNFS.ZS,55.86749787,51.07052144,47.67716859,51.23767279,52.44414738,53.79216527,48.41741475,51.0628421,49.03863998,
Mauritius,MUS,DT.DOD.DECT.CD,714362000,670775000,2265007000,2733923000,9532558000,10111237000,13316656000,15202110000,14642543000,
Mauritius,MUS,SP.DYN.TFRT.IN,1.74,1.67,1.59,1.57,1.55,1.54,1.44,1.43,,
Mauritius,MUS,BX.KLT.DINV.CD.WD,340763853.7,377724738.1,256680711.8,429958030.7,433358879.7,589018302.8,293341671.7,418430127.8,208290139.5,
Mauritius,MUS,AG.LND.FRST.K2,382.8,383.2,383.6,384,384.4,384.8,385.2,385.6,386,
Mauritius,MUS,NY.GDP.MKTP.CD,8150138757,9990370016,9128843109,10003670690,11518393367,11668685524,12129642296,12803445934,11681761261,
Mauritius,MUS,NY.GDP.MKTP.KD.ZG,5.727016147,5.386962558,3.31507699,4.377203227,4.077538076,3.49611836,3.360406098,3.744574434,3.468664132,
Mauritius,MUS,NY.GNP.PCAP.CD,6470,7380,7720,8250,8580,9260,9790,9790,9780,
Mauritius,MUS,NY.GNP.PCAP.PP.CD,13650,14470,14750,15800,16610,17470,18280,18740,19940,
Mauritius,MUS,NY.GNP.ATLS.CD,8021648606,9180520559,9632215665,10314394837,10746633808,11625708351,12321454767,12345279479,12347719278,
Mauritius,MUS,NY.GNP.MKTP.PP.CD,16923595559,17997464514,18401408756,19759588240,20798674896,21936951974,23007264389,23634430679,25174048982,
Mauritius,MUS,NE.GDI.TOTL.ZS,25.98555705,25.34599337,23.76574946,27.10540757,23.94638391,24.38056833,22.03213237,19.67571456,18.10736367,
Mauritius,MUS,SE.PRM.ENRR,103.6567917,103.88311,102.8646698,102.7860184,103.0405807,103.1760712,102.2215805,102.6977768,,
Mauritius,MUS,SE.SEC.ENRR,88.4417038,88.13017273,88.86618042,89.2469635,90.41113281,91.84191895,94.34220123,97.93816376,,
Mauritius,MUS,TX.VAL.TECH.MF.ZS,8.247408811,7.244789144,1.859425045,0.691355554,0.796340122,0.926069514,0.560520442,0.023269413,0.05962622,
Mauritius,MUS,SH.IMM.MEAS,98,98,99,99,99,99,99,98,99,
Mauritius,MUS,NE.IMP.GNFS.ZS,65.00895338,64.41879446,56.75256036,62.21940076,65.09479899,65.70795451,61.55232185,62.22995343,58.90717028,
Mauritius,MUS,SH.STA.ACSN,92.3,92.4,92.6,92.7,92.9,93,93.2,93.2,93.1,
Mauritius,MUS,SH.H2O.SAFE.ZS,99.6,99.6,99.7,99.7,99.8,99.8,99.9,99.9,99.9,
Mauritius,MUS,SI.DST.FRST.20,,,,,,7.42,,,,
Mauritius,MUS,NV.IND.TOTL.ZS,25.3849344,26.21506167,26.09944946,25.25693431,24.40698934,23.73730679,23.31729527,22.34290772,21.73562275,
Mauritius,MUS,NY.GDP.DEFL.KD.ZG,8.308315292,5.686692807,-0.654200834,1.126418917,3.161463788,2.465523557,2.750881122,1.480636804,0.952194823,
Mauritius,MUS,IT.NET.USER.P2,20.22,21.81,22.51,28.33,34.95,35.42,40.11682514,44.80327537,50.13931848,
Mauritius,MUS,SP.DYN.LE00.IN,72.57073171,72.57073171,72.88243902,72.96731707,73.26682927,73.86341463,74.01707317,74.19439024,,
Mauritius,MUS,TG.VAL.TOTL.GD.ZS,75.23222834,70.42184612,62.12461899,66.44712932,66.9694614,68.58858252,68.14603265,64.51358519,62.05112258,
Mauritius,MUS,MS.MIL.XPND.GD.ZS,0.142725039,0.155952071,0.167777184,0.14868959,0.152035252,0.142794401,0.191274366,0.256745107,,
Mauritius,MUS,IT.CEL.SETS.P2,76.11805478,84.46575593,88.58099786,96.7692919,104.7930618,119.8654035,123.2398186,132.2498241,140.5732857,
Mauritius,MUS,SH.DYN.MORT,16,15.8,15.5,15.2,14.9,14.6,14.3,13.9,13.5,
Mauritius,MUS,TT.PRI.MRCH.XD.WD,85.88078137,76.18480283,80.51824301,72.76680964,71.04733579,71.6644786,75.99767485,75.4971688,85.6487356,
Mauritius,MUS,SM.POP.NETM,-12079,,,,,0,,,,
Mauritius,MUS,DT.ODA.ALLD.CD,68870000,109670000,154970000,125270000,187060000,177890000,148450000,48930000,,
Mauritius,MUS,IQ.SCI.OVRL,67.77777778,71.11111111,70,70,73.33333333,80,75.55555556,85.55555556,93.33336667,91.11113333
Mauritius,MUS,BX.TRF.PWKR.CD.DT,703594.9697,633706.4276,660462.9571,814358.9092,518994.6691,861942.5999,552880.1027,837409.8579,1312426.82,
Mauritius,MUS,EN.POP.DNST,610.6551724,612.8674877,614.4970443,615.9605911,616.9477833,618.6610837,620.0261084,621.1497537,621.9729064,
Mauritius,MUS,SP.POP.GROW,0.455526401,0.361630847,0.265537673,0.237886693,0.160140421,0.277321026,0.220398692,0.181061469,0.132433083,
Mauritius,MUS,SP.POP.TOTL,1239630,1244121,1247429,1250400,1252404,1255882,1258653,1260934,1262605,
Mauritius,MUS,SI.POV.DDAY,,,,,,0.53,,,,
Mauritius,MUS,SI.POV.NAHC,,,,,,,,,,
Mauritius,MUS,SH.DYN.AIDS.ZS,1.2,1.2,1.1,1.1,1,1,1,0.9,0.9,
Mauritius,MUS,SH.STA.MALN.ZS,,,,,,,,,,
Mauritius,MUS,SE.PRM.CMPT.ZS,97.48471832,97.15239716,94.86300659,99.26348877,98.15950775,95.51381683,97.63023376,97.47383118,,
Mauritius,MUS,GC.REV.XGRT.GD.ZS,16.38573572,18.55534135,20.75765366,20.43392422,20.2104359,20.71876319,20.71727216,20.61403554,,
Mauritius,MUS,SE.ENR.PRSC.FM.ZS,1.015130043,1.015470028,1.023419976,1.025810003,1.028300047,1.029410005,1.02421999,1.020589948,,
Mauritius,MUS,NV.SRV.TETC.ZS,69.68790534,69.20763634,69.56290203,70.65,71.40801799,72.11681145,72.86214055,73.98537981,74.76857078,
Mauritius,MUS,AG.SRF.TOTL.K2,2040,2040,2040,2040,2040,2040,2040,2040,2040,
Mauritius,MUS,GC.TAX.TOTL.GD.ZS,14.96248202,16.82699276,17.93711183,17.92756781,17.89833266,18.51427659,18.25761217,18.29491254,,
Mauritius,MUS,ER.PTD.TOTL.ZS,,,,,,,,0.01,,
Mauritius,MUS,IC.REG.DURS,7.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5
Mauritius,MUS,DT.TDS.DECT.EX.ZS,2.957886065,2.978978886,3.43591263,1.529015865,49.2533561,38.97503441,27.6010766,26.8115008,28.88987066,
Mauritius,MUS,SP.URB.GROW,-0.050304027,-0.144593635,-0.24302732,-0.273374513,-0.351227038,-0.239398233,-0.241165093,-0.23258485,-0.227337183,
Mexico,MEX,SP.ADO.TFRT,71.174,70.1332,69.0924,68.0516,67.0108,65.97,64.7146,63.4592,62.2038,
Mexico,MEX,NV.AGR.TOTL.ZS,3.320060565,3.290992534,3.523470306,3.460273979,3.352192896,3.521451232,3.52280201,3.54175663,3.606858134,
Mexico,MEX,ER.H2O.FWTL.ZS,19.30317848,,,,,19.63325183,,19.63325183,,
Mexico,MEX,SH.STA.BRTC.ZS,93.7,,95.3,94.08,,96,,,,
Mexico,MEX,EN.ATM.CO2E.PC,4.055762037,4.126988108,3.857212382,3.752925507,3.878026944,3.93937292,3.948615246,,,
Mexico,MEX,SP.DYN.CONU.ZS,,,72.5,,,,,,,
Mexico,MEX,FS.AST.DOMS.GD.ZS,36.94154633,37.01540793,43.14636025,43.92190579,44.44445831,46.19213111,48.95111972,49.67052504,53.76528553,
Mexico,MEX,EG.USE.ELEC.KH.PC,1905.7468,1908.346669,1863.535158,1903.984825,2074.244489,2037.24124,2056.964408,,,
Mexico,MEX,EG.USE.PCAP.KG.OE,1551.289784,1572.878889,1500.42484,1486.027151,1525.352699,1545.498334,1545.775453,1510.119193,,
Mexico,MEX,NE.EXP.GNFS.ZS,27.74058522,27.89817863,27.28043055,29.87165087,31.2643334,32.64495601,31.78192241,32.30931451,35.35557213,
Mexico,MEX,DT.DOD.DECT.CD,1.96E+11,1.98E+11,1.93E+11,2.46E+11,2.92E+11,3.49E+11,4.06E+11,4.42E+11,4.26E+11,
Mexico,MEX,SP.DYN.TFRT.IN,2.447,2.415,2.385,2.356,2.328,2.3,2.272,2.243,,
Mexico,MEX,BX.KLT.DINV.CD.WD,32419043121,29352037322,18053760680,26454669716,24552124428,20548026979,46902707366,26947953856,32056499819,
Mexico,MEX,AG.LND.FRST.K2,668490,667320,666150,664980,664064,663148,662232,661316,660400,
Mexico,MEX,NY.GDP.MKTP.CD,1.04E+12,1.10E+12,8.95E+11,1.05E+12,1.17E+12,1.19E+12,1.26E+12,1.30E+12,1.14E+12,
Mexico,MEX,NY.GDP.MKTP.KD.ZG,3.204123017,1.40029037,-4.700338863,5.11019849,4.044613879,4.018173869,1.360077144,2.245308567,2.464955925,
Mexico,MEX,NY.GNP.PCAP.CD,9080,9580,8690,8840,9080,9770,9920,10090,9710,
Mexico,MEX,NY.GNP.PCAP.PP.CD,13760,14360,14050,14740,15790,16260,16290,17070,16860,
Mexico,MEX,NY.GNP.ATLS.CD,1.03E+12,1.10E+12,1.01E+12,1.05E+12,1.09E+12,1.19E+12,1.23E+12,1.27E+12,1.23E+12,
Mexico,MEX,NY.GNP.MKTP.PP.CD,1.56E+12,1.65E+12,1.64E+12,1.75E+12,1.90E+12,1.98E+12,2.02E+12,2.14E+12,2.14E+12,
Mexico,MEX,NE.GDI.TOTL.ZS,23.39195952,24.43629638,22.90686409,22.05596063,22.26001265,23.05104591,21.66348856,21.53869056,22.73170963,
Mexico,MEX,SE.PRM.ENRR,101.6324463,101.8531189,102.90728,103.4065399,104.0360413,104.6514435,104.324913,103.3891983,,
Mexico,MEX,SE.SEC.ENRR,81.81571198,83.25813293,82.57071686,83.1858902,83.52262878,85.09175873,87.0373764,90.54969025,,
Mexico,MEX,TX.VAL.TECH.MF.ZS,17.17706,15.72923353,18.1761875,16.93780936,16.50981631,16.33506619,15.92476176,15.9921956,14.68693681,
Mexico,MEX,SH.IMM.MEAS,96,96,96,95,98,99,89,97,97,
Mexico,MEX,NE.IMP.GNFS.ZS,29.32416664,30.17290837,28.75436327,31.07488392,32.51218671,33.76336302,32.66271015,33.37017165,37.47324424,
Mexico,MEX,SH.STA.ACSN,80.1,80.9,81.6,82.3,83,83.7,84.4,85.1,85.2,
Mexico,MEX,SH.H2O.SAFE.ZS,92.5,93,93.6,94.1,94.6,95.1,95.6,96.1,96.1,
Mexico,MEX,SI.DST.FRST.20,,4.76,,4.72,,4.86,,5.07,,
Mexico,MEX,NV.IND.TOTL.ZS,36.09997374,36.55585103,34.28953835,35.08634235,36.32215347,36.35034488,34.40467685,34.32071355,32.77796646,
Mexico,MEX,NY.GDP.DEFL.KD.ZG,5.022810997,6.001252742,3.53693541,4.485158143,5.287868619,3.252454327,1.758811772,4.709184583,2.521437234,
Mexico,MEX,IT.NET.USER.P2,20.81,21.71,26.34,31.05,37.17629541,39.75,43.46,44.39,57.43104299,
Mexico,MEX,SP.DYN.LE00.IN,75.58792683,75.73246341,75.87741463,76.02678049,76.18565854,76.35409756,76.53265854,76.72185366,,
Mexico,MEX,TG.VAL.TOTL.GD.ZS,53.86513665,55.35115069,52.65411755,57.89112169,60.67661122,63.31098304,61.09283872,62.29587429,68.72330828,
Mexico,MEX,MS.MIL.XPND.GD.ZS,0.45807063,0.448540527,0.542546695,0.561034916,0.5525493,0.588133033,0.621056023,0.667350468,0.676652501,
Mexico,MEX,IT.CEL.SETS.P2,58.62729509,65.49948112,71.45817512,77.51826326,79.24118294,83.35070827,87.26062913,84.65182433,85.30441671,
Mexico,MEX,SH.DYN.MORT,18.4,17.9,17.4,16.8,16,15.3,14.5,13.8,13.2,
Mexico,MEX,TT.PRI.MRCH.XD.WD,114.493254,115.9903184,103.0451517,110.8792635,118.4261172,114.1145203,114.0373431,108.2010994,102.7097228,
Mexico,MEX,SM.POP.NETM,-409596,,,,,-523585,,,,
Mexico,MEX,DT.ODA.ALLD.CD,113390000,149140000,184460000,470480000,970230000,416730000,561460000,806700000,,
Mexico,MEX,IQ.SCI.OVRL,70,76.66666667,80,85.55555556,88.88888889,87.77777778,87.77777778,85.55555556,92.22223333,98.8889
Mexico,MEX,BX.TRF.PWKR.CD.DT,26879863160,26041489182,22075734995,22080259157,23588480056,23365990957,23432844108,24462290757,26164387992,
Mexico,MEX,EN.POP.DNST,58.20076339,59.14391883,60.09188096,61.01882353,61.9178842,62.79532035,63.65395663,64.50054425,65.33975874,
Mexico,MEX,SP.POP.GROW,1.564702817,1.607530437,1.590096455,1.530765872,1.462665986,1.407149514,1.358093141,1.321217635,1.292705197,
Mexico,MEX,SP.POP.TOTL,113139374,114972821,116815612,118617542,120365271,122070963,123740109,125385833,127017224,
Mexico,MEX,SI.POV.DDAY,,3.8,,3.8,,2.68,,3.04,,
Mexico,MEX,SI.POV.NAHC,,49,,52,,51.6,,53.2,,
Mexico,MEX,SH.DYN.AIDS.ZS,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,
Mexico,MEX,SH.STA.MALN.ZS,,,,,,2.799999952,,,,
Mexico,MEX,SE.PRM.CMPT.ZS,97.02297211,95.40583801,92.98161316,92.57441711,92.60791779,98.85064697,102.8218613,104.7084198,,
Mexico,MEX,GC.REV.XGRT.GD.ZS,,,,,,,,,,
Mexico,MEX,SE.ENR.PRSC.FM.ZS,1.030279994,1.032389998,1.033900023,1.031890035,1.029770017,1.029160023,1.025840044,1.027580023,,
Mexico,MEX,NV.SRV.TETC.ZS,60.5799657,60.15315644,62.18699134,61.45338367,60.32565363,60.12820388,62.07252114,62.13752982,63.6151754,
Mexico,MEX,AG.SRF.TOTL.K2,1964380,1964380,1964380,1964380,1964380,1964380,1964380,1964380,1964380,
Mexico,MEX,GC.TAX.TOTL.GD.ZS,,,,,,,,,,
Mexico,MEX,ER.PTD.TOTL.ZS,,,,,,,,6.02,,
Mexico,MEX,IC.REG.DURS,9,10.5,9.5,8.5,8.5,8.5,8.4,8.4,8.4,8.4
Mexico,MEX,DT.TDS.DECT.EX.ZS,12.7981663,11.11402295,12.63654965,10.07714427,11.20590989,17.67666989,10.09311439,11.47442764,13.17048547,
Mexico,MEX,SP.URB.GROW,1.963296404,2.001951045,1.97781012,1.914410624,1.838444399,1.776420486,1.719651069,1.676408223,1.640329232,
"Micronesia, Fed. Sts.",FSM,SP.ADO.TFRT,25.426,24.052,22.678,21.304,19.93,18.556,17.1252,15.6944,14.2636,
"Micronesia, Fed. Sts.",FSM,NV.AGR.TOTL.ZS,27.03735144,28.01155116,26.77185448,26.53616679,28.18980668,30.58430718,28.81297447,26.95945946,28.21305842,
"Micronesia, Fed. Sts.",FSM,ER.H2O.FWTL.ZS,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,SH.STA.BRTC.ZS,,92,100,,,,,,,
"Micronesia, Fed. Sts.",FSM,EN.ATM.CO2E.PC,1.360991625,1.158310361,1.622550764,1.167845665,1.240335923,1.381554542,1.414219325,,,
"Micronesia, Fed. Sts.",FSM,SP.DYN.CONU.ZS,,,55,,,,,,,
"Micronesia, Fed. Sts.",FSM,FS.AST.DOMS.GD.ZS,-29.69957046,-16.7412057,-23.66717848,-14.86476189,-18.29553805,-19.11221704,-27.20941887,-26.18809578,-32.7070963,
"Micronesia, Fed. Sts.",FSM,EG.USE.ELEC.KH.PC,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,EG.USE.PCAP.KG.OE,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,NE.EXP.GNFS.ZS,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,DT.DOD.DECT.CD,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,SP.DYN.TFRT.IN,3.661,3.589,3.522,3.46,3.402,3.347,3.294,3.243,,
"Micronesia, Fed. Sts.",FSM,BX.KLT.DINV.CD.WD,16690000,-5300000,600000,800000,800000,1000000,800000,20209300,800000,
"Micronesia, Fed. Sts.",FSM,AG.LND.FRST.K2,640.5,640.7,641,641.3,641.6,641.8,642.1,642.4,642.7,
"Micronesia, Fed. Sts.",FSM,NY.GDP.MKTP.CD,255890800,261339600,277510900,294117200,310287500,325835200,315725600,318072000,314971100,
